laureate_id,name,category,year,birth_location,birth_lat,birth_lon,work_location,work_lat,work_lon,notes
literature_1995_672,Seamus Heaney,literature,1995,"Casteldàwson, Northern Ireland",54.778056,-6.556111,"Dublin, Ireland",53.3493795,-6.2605593,"visiting professor at Harvard University in Cambridge, Massachusetts"
literature_1996_673,Wisława Szymborska,literature,1996,"Bnin, Poland",52.246774,17.09013,"Krakw, Poland",,,
literature_1997_674,Dario Fo,literature,1997,"Leggiuno-Sangiano, Italy",45.875,8.6217,"Milan, Italy",45.4641943,9.1896346,
literature_1998_675,José Saramago,literature,1998,"Azinhaga, Portugal",39.349922,-8.532817,"Lisbon, Portugal",38.7077507,-9.1365919," Lisbon, Portugal, and on the island of Lanzarote in the Canary Islands, Spain. "
literature_1999_676,Günter Grass,literature,1999,"Danzig, Free City of Danzig",54.352172,18.644016,"Paris, France",48.8588897,2.320041," heavily set in his hometown of Danzig (now Gda_sk, Poland) and also post-war Dsseldorf, where the narrator Oskar Matzerath is writing his memoirs from a mental hospital. "
literature_2000_734,Gao Xingjian,literature,2000,"Ganzhou, China",25.828921,114.933844,"Bagnolet, France",48.8688199,2.4173658,leaving China as a political refugee
literature_2001_747,Sir Vidiadhar Surajprasad Naipaul,literature,2001,"Chaguanas, Trinidad and Tobago",10.544386,-61.40853,"London, England",51.5074456,-0.1277653,"London, England, and later at his home in Wiltshire, England"
literature_2002_761,Imre Kertész,literature,2002,"Budapest, Hungary",47.497799,19.038285,"Budapest, Hungary",47.4813896,19.1460941,
literature_2003_763,John M. Coetzee,literature,2003,"Cape Town, South Africa",-33.935101,18.4289,"University of Cape Town, Cape Town, South Africa",-33.9567559,18.4675777,University of Cape Town in South Africa
literature_2004_782,Elfriede Jelinek,literature,2004,"Mürzzuschlag, Austria",47.605354,15.67238,"Vienna, Austria",48.2083537,16.3725042,
literature_2005_801,Harold Pinter,literature,2005,"London, United Kingdom",51.510235,-0.120852,"London, England",51.5074456,-0.1277653,
literature_2006_808,Orhan Pamuk,literature,2006,"Istanbul, Turkey",41.009197,28.966219,"Istanbul, Turkey",41.006381,28.9758715,
literature_2007_817,Doris Lessing,literature,2007,"Kermanshah, Persia",34.331005,47.077675,"London, United Kingdom",51.4893335,-0.1440551,she had lived in Southern Rhodesia (now Zimbabwe) and her work often drew on her experiences there
literature_2008_832,Jean-Marie Gustave Le Clézio,literature,2008,"Nice, France",43.709618,7.26105,"Nice, France",43.7009358,7.2683912,"Born in Mauritius, ""citizen of the world"" who has lived in and been influenced by many places, including France (Nice and Brittany), Mauritius, Nigeria, the UK, Thailand, Mexico, Panama, South Korea, China, and the United States (Albuquerque, Boston, Austin). He divides his time primarily between Albuquerque, New Mexico, Mauritius, and Nice. "
literature_2009_844,Herta Müller,literature,2009,"Nitzkydorf, Banat, Romania",45.578641,21.536293,"Berlin, Germany",52.5173885,13.3951309,emigrating from Romania
literature_2010_854,Mario Vargas Llosa,literature,2010,"Arequipa, Peru",-16.398867,-71.536964,"Paris, France",48.8588897,2.320041,
literature_2011_868,Tomas Tranströmer,literature,2011,"Stockholm, Sweden",59.325371,18.070794,"Stockholm, Sweden",59.3251172,18.0710935,"Vsters, Sweden"
literature_2012_880,Mo Yan,literature,2012,"Gaomi, China",36.365406,119.800537,"Gaomi, Shandong, China",36.3654065,119.8005385,
literature_2013_892,Alice Munro,literature,2013,"Wingham, Canada",43.8875,-81.310278,"Ontario, Canada",50.000678,-86.000977,"Huron County, in southwestern Ontario, Canada"
literature_2014_912,Patrick Modiano,literature,2014,"Paris, France",48.860093,2.355954,"Paris, France",48.8588897,2.320041,
literature_2015_924,Svetlana Alexievich,literature,2015,"Ivano-Frankivsk, Ukraine",48.922523,24.71032,"Minsk, Belarus",53.9024716,27.5618225,"she was forced to live in exile periodically (including in Italy, France, Germany, and Sweden)"
literature_2016_937,Bob Dylan,literature,2016,"Duluth, MN, USA",46.77293,-92.125122,"New York, NY, USA",40.7127281,-74.0060152,"and Woodstock, NY"
literature_2017_947,Kazuo Ishiguro,literature,2017,"Nagasaki, Japan",32.75016,129.878098,"London, England",51.5074456,-0.1277653,
